order_id,order_date,customer_id,city,channel,category,price,quantity,revenue
100386,09/06/2024,199,Москва,email,Спорт,3415.93,2,6831.86
101593,01/31/2024,822,Новосибирск,social,Дом,889.04,1,889.04
101130,2024/11/09,569,Екатеринбург,email,Одежда,2250.61,1,2250.61
100989,11/15/2024,498,Москва,referral,Красота,758.88,5,3794.4
100676,01/15/2024,345,Краснодар,email,Дом,1775.92,1,1775.92
101464,2024-08-06 16:18:49,755,Санкт-Петербург,email,Красота,635.5,5,3177.5
100224,2024-12-13 16:30:03,107,Краснодар,ads,Дом,5630.31,3,16890.93
102142,06/22/2024,1090,Новосибирск,organic,Книги,1212.36,1,1212.36
101305,08.06.2024,672,Санкт-Петербург,email,Дом,7877.24,2,15754.48
100596,2024-12-16 20:51:44,301,Новосибирск,email,Электроника,3881.29,1,3881.29
100149,2024-03-10 16:32:50,68,Новосибирск,email,Красота,793.82,5,3969.1
100061,09/08/2024,26,Санкт-Петербург,email,Красота,3125.38,1,3125.38
100650,2025-03-08 22:26:17,331,Краснодар,email,Электроника,14845.17,1,14845.17
101275,2024-05-03 12:59:18,654,Екатеринбург,ads,Книги,2254.11,2,4508.22
101090,2025-05-12 13:40:52,550,Екатеринбург,email,Спорт,3645.9,1,3645.9
101751,15.12.2024,903,Краснодар,referral,Электроника,11923.89,1,11923.89
101141,11/12/2024,577,Краснодар,ads,Одежда,4360.51,3,13081.53
101931,13.03.2025,990,Екатеринбург,referral,Электроника,5485.97,2,10971.94
101827,02.08.2024,944,Санкт-Петербург,social,Спорт,9217.39,1,9217.39
100052,10.12.2024,21,Новосибирск,ads,Дом,3768.77,1,3768.77
101580,2024/09/05,812,Новосибирск,,Спорт,10492.39,1,10492.39
100779,2024/06/01,395,Санкт-Петербург,social,Книги,716.02,1,716.02
101016,04/19/2024,509,Краснодар,referral,Электроника,4862.5,1,4862.5
100661,2025-02-20 18:42:56,337,,ads,Дом,7003.79,4,28015.16
100889,03/15/2025,444,Екатеринбург,referral,Одежда,1070.61,3,3211.83
101560,2024/05/25,803,Москва,social,Спорт,10726.29,1,10726.29
100953,11.08.2024,479,Казань,email,Красота,4859.5,1,4859.5
100984,11/05/2024,495,Санкт-Петербург,ads,Дом,7532.78,1,7532.78
100977,2024-12-12 10:49:20,491,Москва,referral,Дом,3720.4,1,3720.4
100700,2025/04/10,358,Екатеринбург,ads,Спорт,10607.34,1,10607.34
100663,02/03/2025,339,Санкт-Петербург,ads,Электроника,20010.2,1,20010.2
100278,26.02.2024,138,Москва,organic,Спорт,2010.65,2,4021.3
100218,12/11/2024,104,Новосибирск,ads,Спорт,6922.26,4,27689.04
101666,2024-12-02 21:10:42,864,Краснодар,referral,Спорт,1276.08,1,1276.08
101159,2024-11-01 19:20:14,588,Казань,referral,Спорт,7469.6,5,37348.0
100652,06/19/2024,332,Краснодар,organic,Книги,2085.21,2,4170.42
101873,21.09.2024,964,Екатеринбург,ads,Одежда,4620.52,1,4620.52
101196,28.04.2025,611,Екатеринбург,referral,Красота,1639.16,4,6556.64
101190,01/01/2024,607,Краснодар,ads,Красота,3226.3,1,3226.3
100597,20.02.2025,302,,organic,Книги,1956.77,2,3913.54
100950,2025-03-23 19:36:24,477,Казань,social,Книги,1815.43,1,1815.43
101913,01/21/2024,980,Москва,organic,Дом,5811.85,2,11623.7
101102,2024/11/14,559,Краснодар,social,Электроника,19882.99,1,19882.99
102081,2025-05-22 08:27:34,1058,Москва,email,Дом,1882.89,1,1882.89
101128,2024/01/21,569,Новосибирск,organic,Одежда,2451.01,2,4902.02
102056,2025/06/19,1044,Санкт-Петербург,organic,Одежда,2692.69,5,13463.45
100347,2025/06/20,179,Новосибирск,referral,Дом,3919.45,1,3919.45
100666,05.02.2024,342,Екатеринбург,social,Электроника,17198.75,4,68795.0
102031,03/19/2024,1035,Казань,email,Одежда,5250.81,1,5250.81
101962,2024/08/14,1008,Краснодар,social,Спорт,11148.11,1,11148.11
100814,2024/05/16,410,Краснодар,email,Красота,3603.05,2,7206.1
102047,03/30/2025,1040,Казань,organic,Книги,1462.67,3,4388.01
101658,01/26/2024,861,Казань,email,Электроника,9833.23,1,9833.23
101473,2024/11/01,759,Краснодар,,Спорт,4341.02,1,4341.02
100023,03/03/2024,13,Казань,social,Дом,2132.76,1,2132.76
101884,02/01/2025,968,Санкт-Петербург,ads,Одежда,1712.62,4,6850.48
101854,19.11.2024,956,Казань,email,Красота,4249.15,2,8498.3
100910,06.11.2024,454,Москва,,Спорт,11359.91,1,11359.91
101948,2025-05-09 20:32:03,1002,Казань,social,Одежда,5618.23,2,11236.46
101549,2024/11/25,796,Екатеринбург,organic,Красота,-2495.89,1,-2495.89
100577,2024/09/01,291,,social,Одежда,931.9,5,4659.5
100377,24.02.2024,194,Екатеринбург,referral,Книги,534.24,1,534.24
100326,2024/10/02,166,Екатеринбург,referral,Красота,1492.86,2,2985.72
101538,2024-12-28 08:46:04,791,Казань,social,Одежда,2905.97,1,2905.97
100353,01/01/2025,182,Санкт-Петербург,email,Дом,6736.24,5,33681.2
100823,2025-03-19 21:50:30,417,Новосибирск,email,Одежда,3247.71,1,3247.71
100942,2024-12-17 15:16:56,473,Казань,organic,Книги,2158.64,4,8634.56
101742,2024-11-02 20:22:35,897,Москва,organic,Книги,2333.23,2,4666.46
101684,2024-02-02 19:18:17,872,Казань,email,Книги,514.2,1,514.2
100180,2025-03-02 20:57:46,85,Казань,email,Электроника,11103.87,2,22207.74
101957,2024/12/02,1006,Екатеринбург,organic,Спорт,10855.46,1,10855.46
100733,19.12.2024,370,Москва,referral,Книги,1112.53,4,4450.12
101386,2024-11-05 19:38:36,711,Новосибирск,email,Спорт,3284.68,1,3284.68
101116,2025-03-28 20:16:43,567,Казань,email,Красота,1057.27,1,1057.27
100886,2024/12/02,442,Москва,ads,Спорт,765.66,3,2296.98
100484,25.02.2024,248,Екатеринбург,social,Электроника,16945.52,2,33891.04
102215,04.12.2024,1123,Екатеринбург,social,Электроника,9927.74,1,9927.74
101903,2024/12/19,979,Казань,,Красота,4382.87,1,4382.87
101112,07/01/2024,564,Екатеринбург,social,Одежда,1335.48,1,1335.48
101088,02/11/2025,549,Казань,email,Дом,5454.6,1,5454.6
101663,2025/05/11,864,Санкт-Петербург,ads,Спорт,11496.61,1,11496.61
100816,09/06/2024,411,Екатеринбург,ads,Электроника,9794.67,2,19589.34
102028,28.07.2024,1034,Екатеринбург,ads,Электроника,11050.92,2,22101.84
101409,2024/11/06,725,Новосибирск,organic,Одежда,1693.58,5,8467.9
101741,23.12.2024,896,Новосибирск,organic,Красота,4748.47,3,14245.41
100202,2025-03-09 09:34:03,95,Новосибирск,organic,Красота,1402.35,1,1402.35
101699,2024-12-20 09:24:01,878,Москва,ads,Спорт,8541.63,1,8541.63
101597,2024/12/24,825,Новосибирск,ads,Одежда,2155.79,2,4311.58
100995,2024-10-09 15:33:27,500,Краснодар,organic,Одежда,2328.83,1,2328.83
101870,28.07.2024,961,Екатеринбург,email,Спорт,7181.87,1,7181.87
102062,04.04.2025,1046,Санкт-Петербург,social,Электроника,6009.95,2,12019.9
100059,2024/12/27,25,Краснодар,email,Спорт,8175.19,1,8175.19
101785,13.05.2025,919,Краснодар,social,Электроника,8543.16,1,8543.16
100836,09.11.2024,421,Новосибирск,email,Электроника,22103.96,1,22103.96
100972,2024/05/09,488,Краснодар,social,Электроника,10205.87,1,10205.87
102064,2024/10/29,1048,Екатеринбург,email,Одежда,4618.63,1,4618.63
101814,26.01.2024,933,Санкт-Петербург,email,Спорт,2892.15,5,14460.75
101757,31.03.2025,906,Санкт-Петербург,organic,Одежда,2508.38,1,2508.38
100287,01/10/2024,144,Краснодар,referral,Спорт,970.19,1,970.19
100632,11.10.2024,322,Казань,social,Электроника,4997.14,3,14991.42
100256,11.08.2024,126,Екатеринбург,organic,Электроника,19720.09,1,19720.09
101198,23.05.2024,611,Санкт-Петербург,referral,Электроника,24310.96,1,24310.96
101143,03/10/2025,578,Краснодар,social,Дом,6648.43,2,13296.86
101733,2024-07-10 12:05:35,892,Казань,referral,Спорт,10296.75,2,20593.5
100286,20.05.2025,144,Санкт-Петербург,organic,Красота,3264.5,1,3264.5
101436,11/06/2024,741,Москва,ads,Одежда,3019.94,1,3019.94
101032,2024-01-25 18:06:13,518,Санкт-Петербург,organic,Книги,2079.08,1,2079.08
101599,2025/01/13,826,Новосибирск,social,Книги,533.66,2,1067.32
100918,2025-05-26 22:16:51,459,Москва,ads,Дом,7065.52,1,7065.52
101715,2024/11/05,885,Казань,email,Красота,3556.71,2,7113.42
101405,12/21/2024,722,Новосибирск,email,Дом,4333.39,1,4333.39
101019,11/04/2024,511,Новосибирск,organic,Электроника,6366.49,3,19099.47
100887,01.05.2024,443,Екатеринбург,email,Спорт,11544.6,5,57723.0
101256,2024/12/28,644,Казань,referral,Одежда,2869.45,2,5738.9
101627,2024/11/15,842,Санкт-Петербург,social,Одежда,5445.01,2,10890.02
100501,2024/11/04,257,Казань,social,Спорт,9125.39,3,27376.17
100435,2024/12/16,227,Новосибирск,ads,Книги,916.59,1,916.59
101124,2024/11/20,568,Казань,organic,Красота,476.7,3,1430.1
101406,2025-01-05 08:02:54,722,Екатеринбург,organic,Дом,1395.84,1,1395.84
100075,2025-03-18 17:16:01,35,Санкт-Петербург,social,Спорт,1608.99,1,1608.99
102262,2024/12/01,1149,,ads,Красота,486.66,1,486.66
100151,06/28/2024,70,Краснодар,ads,Дом,4595.1,3,13785.3
101104,03/24/2024,560,Санкт-Петербург,organic,Красота,2621.78,1,2621.78
100712,2025-05-20 11:35:03,363,Екатеринбург,referral,Электроника,20456.61,4,81826.44
101377,2025/01/01,708,Екатеринбург,email,Спорт,11446.44,1,11446.44
100938,2024-03-17 17:40:31,473,Москва,ads,Одежда,1885.87,2,3771.74
100526,2024-12-05 22:50:22,273,Санкт-Петербург,referral,Книги,1478.95,1,1478.95
101536,05/24/2024,790,Казань,email,Красота,962.03,2,1924.06
100621,2024-12-21 21:40:30,315,Краснодар,referral,Красота,2531.88,1,2531.88
101797,05.11.2024,926,Новосибирск,organic,Книги,1217.03,1,1217.03
101889,05/23/2025,971,Новосибирск,ads,Дом,1921.0,2,3842.0
101725,11/24/2024,890,Санкт-Петербург,organic,Книги,-996.06,2,-1992.12
101065,04/28/2024,539,Екатеринбург,organic,Дом,2231.68,1,2231.68
100879,2025-05-06 18:43:56,438,Новосибирск,organic,Красота,2739.94,2,5479.88
101301,02/01/2025,668,Санкт-Петербург,social,Спорт,5904.57,1,5904.57
100281,23.05.2025,140,Екатеринбург,ads,Красота,4885.23,2,9770.46
101641,07/17/2024,851,Москва,organic,Книги,930.77,1,930.77
102156,2025/02/28,1095,Екатеринбург,social,Спорт,2397.52,1,2397.52
101049,11/03/2024,529,Новосибирск,organic,Электроника,8946.57,1,8946.57
100051,05.03.2025,21,Новосибирск,ads,Дом,6151.06,3,18453.18
101317,2025/04/26,677,Краснодар,email,Электроника,9659.63,1,9659.63
101094,02/06/2024,554,Новосибирск,organic,Книги,1913.34,4,7653.36
100349,2024-02-08 18:16:49,180,Казань,,Одежда,1440.44,2,2880.88
100807,20.03.2024,403,Новосибирск,referral,Электроника,14762.38,1,14762.38
100856,2024-11-24 18:00:23,430,Краснодар,ads,Спорт,8564.3,1,8564.3
101469,03/26/2024,758,Санкт-Петербург,social,Спорт,8248.38,1,8248.38
100182,11/17/2024,87,Казань,social,Красота,905.52,1,905.52
100870,2025/06/07,433,Новосибирск,email,Красота,2111.85,2,4223.7
102171,07.06.2024,1101,Санкт-Петербург,referral,Дом,3327.17,5,16635.85
101380,29.03.2024,711,Краснодар,organic,Электроника,24180.9,2,48361.8
102020,2024/07/16,1031,Новосибирск,organic,Одежда,4906.28,20,98125.6
101490,15.06.2025,766,Санкт-Петербург,email,Дом,2938.34,1,2938.34
102131,11/16/2024,1081,Краснодар,referral,Книги,2223.67,2,4447.34
101424,03/09/2024,736,Казань,email,Одежда,4128.71,2,8257.42
100472,2025-05-18 21:05:29,245,Екатеринбург,social,Электроника,3287.89,4,13151.56
101928,12/30/2024,989,Екатеринбург,organic,Красота,2255.17,1,2255.17
100104,2025/02/21,43,Санкт-Петербург,email,Спорт,8100.62,3,24301.86
101280,01/25/2024,656,Екатеринбург,email,Спорт,5617.07,1,5617.07
100369,06/17/2024,191,Москва,referral,Дом,5765.72,1,5765.72
101480,10/31/2024,763,Москва,referral,Книги,2308.54,1,2308.54
101114,2024/12/14,565,,organic,Спорт,10583.14,1,10583.14
102098,12/13/2024,1065,Екатеринбург,social,Книги,1652.53,4,6610.12
100133,2025/01/07,61,Краснодар,social,Спорт,6621.97,2,13243.94
101818,2024-05-02 17:19:14,936,Санкт-Петербург,email,Спорт,8187.02,4,32748.08
101956,16.03.2024,1006,Краснодар,social,Спорт,8961.75,2,17923.5
100473,2025/01/12,245,,organic,Красота,4715.92,56,264091.52
101762,2024-12-28 17:43:23,908,Санкт-Петербург,organic,Спорт,7423.05,1,7423.05
101079,04/22/2024,543,Новосибирск,email,Книги,577.59,1,577.59
100356,2024-11-16 09:06:54,184,Москва,ads,Электроника,21749.47,1,21749.47
100092,09/03/2024,41,Краснодар,referral,Книги,2215.85,2,4431.7
101089,12/09/2024,550,Новосибирск,email,Электроника,9400.47,1,9400.47
100635,2024-11-25 13:07:29,323,,ads,Дом,7859.76,1,7859.76
100008,12/13/2024,5,Санкт-Петербург,referral,Спорт,3725.47,1,3725.47
101526,2024-09-15 09:56:35,786,Екатеринбург,referral,Электроника,23419.05,3,70257.15
101781,25.11.2024,919,Новосибирск,social,Одежда,4460.68,1,4460.68
100909,05/31/2024,453,Санкт-Петербург,ads,Одежда,4595.02,58,266511.16
101133,2024-11-09 11:29:16,571,Москва,social,Книги,1513.54,2,3027.08
102326,08/21/2024,1183,Москва,ads,Одежда,1962.86,1,1962.86
101212,29.12.2024,621,Санкт-Петербург,ads,Красота,3460.85,2,6921.7
101206,2024/02/19,618,Москва,social,Спорт,5178.28,1,5178.28
101219,2025/02/03,626,Москва,ads,Красота,788.48,2,1576.96
101078,2025/05/15,542,Казань,email,Книги,1483.42,1,1483.42
100108,05.11.2024,44,Казань,referral,Одежда,5935.14,1,5935.14
101899,2025/05/24,976,Казань,referral,Одежда,3764.09,1,3764.09
100078,2025-02-14 16:02:29,37,Екатеринбург,referral,Дом,3587.34,1,3587.34
101404,11/26/2024,721,Новосибирск,social,Электроника,24263.3,3,72789.9
100120,11/22/2024,52,Новосибирск,,Книги,1611.69,3,4835.07
100184,2024/09/27,88,Санкт-Петербург,referral,Книги,1053.12,1,1053.12
100027,2024-11-05 20:41:33,17,Краснодар,social,Одежда,2721.54,1,2721.54
100412,2024/01/20,215,Москва,ads,Одежда,3486.53,1,3486.53
101226,2024/11/24,630,Казань,organic,Одежда,1454.33,1,1454.33
101835,2024/03/20,946,Новосибирск,referral,Спорт,11744.1,1,11744.1
101852,08.11.2024,955,Казань,ads,Дом,6391.73,2,12783.46
101343,07/18/2024,693,Новосибирск,organic,Книги,564.8,2,1129.6
102159,2025-04-28 10:00:35,1096,Казань,ads,Спорт,10401.95,1,10401.95
101680,2024-01-23 09:05:19,871,Санкт-Петербург,,Спорт,7501.95,1,7501.95
102035,2024/09/15,1037,Екатеринбург,social,Электроника,10398.13,2,20796.26
100406,2025/04/25,211,Москва,social,Книги,2297.0,1,2297.0
101321,2024-12-21 21:21:50,678,Казань,organic,Электроника,19203.08,1,19203.08
100117,2024-12-19 11:51:27,50,Казань,referral,Одежда,5205.83,1,5205.83
100416,14.01.2025,219,Новосибирск,email,Красота,3386.47,1,3386.47
101335,11/11/2024,690,Казань,organic,Одежда,2965.0,1,2965.0
100821,2024/08/29,415,Санкт-Петербург,ads,Книги,2128.69,4,8514.76
102079,27.12.2024,1056,Москва,referral,Дом,1682.11,3,5046.33
101015,12/05/2024,509,Казань,email,Книги,1426.85,1,1426.85
102161,07/07/2024,1097,Москва,organic,Одежда,2495.53,1,2495.53
101714,05.01.2025,884,Новосибирск,social,Книги,762.59,1,762.59
101938,07/08/2024,995,Санкт-Петербург,ads,Красота,1546.03,1,1546.03
100693,2024/11/06,353,Краснодар,ads,Одежда,5818.26,3,17454.78
101727,2025-02-06 12:55:05,892,Краснодар,ads,Спорт,3736.0,1,3736.0
101943,12/04/2024,998,Санкт-Петербург,referral,Дом,6292.83,1,6292.83
101207,2024/11/30,618,Краснодар,organic,Спорт,11950.9,4,47803.6
101547,17.02.2024,795,Новосибирск,organic,Спорт,11272.19,1,11272.19
101848,05.12.2024,952,Екатеринбург,ads,Спорт,7665.98,5,38329.9
101926,2025/04/30,988,Новосибирск,ads,Книги,1512.34,2,3024.68
100773,05.12.2024,391,Москва,referral,Одежда,2042.9,2,4085.8
101366,02/15/2024,704,Санкт-Петербург,organic,Одежда,4386.31,3,13158.93
100623,2024/05/02,317,Санкт-Петербург,social,Дом,5209.97,1,5209.97
100177,01/09/2025,83,Казань,organic,Спорт,4917.14,5,24585.7
100102,2024-11-05 09:08:02,43,Екатеринбург,email,Красота,690.8,3,2072.4
101361,02/05/2024,703,Санкт-Петербург,organic,Спорт,8085.97,1,8085.97
102267,06.12.2024,1152,Санкт-Петербург,email,Спорт,8568.54,3,25705.62
101119,2024/11/13,567,Казань,organic,Дом,4445.02,1,4445.02
100043,15.03.2024,20,Краснодар,email,Электроника,8386.54,1,8386.54
101621,05.07.2024,838,Москва,email,Электроника,11634.9,1,11634.9
101348,16.11.2024,693,Санкт-Петербург,organic,Дом,4742.13,1,4742.13
101979,2024/05/02,1020,Краснодар,organic,Одежда,910.62,5,4553.1
102175,2024/05/30,1104,Краснодар,ads,Красота,3612.62,4,14450.48
100071,11/18/2024,33,Новосибирск,,Одежда,4052.68,1,4052.68
100081,09/02/2024,38,Москва,ads,Красота,2629.67,1,2629.67
100006,2024-12-07 18:17:44,3,,ads,Электроника,11362.78,1,11362.78
101614,11/14/2024,834,Краснодар,referral,Книги,1454.54,1,1454.54
100264,12/11/2024,129,Екатеринбург,organic,Спорт,3734.47,3,11203.41
101372,12.02.2024,706,Краснодар,ads,Спорт,10652.17,5,53260.85
101021,06.11.2024,512,Новосибирск,email,Электроника,12511.78,2,25023.56
101972,12/09/2024,1016,Москва,organic,Дом,7355.84,1,7355.84
101213,2024/02/10,622,Екатеринбург,ads,Одежда,1324.66,1,1324.66
102226,05/16/2024,1127,Новосибирск,email,Спорт,3966.78,1,3966.78
100683,2024/12/23,346,Москва,referral,Книги,1384.25,1,1384.25
102086,2025-04-18 20:31:11,1060,Санкт-Петербург,social,Одежда,-4638.43,1,-4638.43
100805,05/19/2024,401,Москва,organic,Электроника,8513.33,2,17026.66
101850,2024/11/17,954,Казань,email,Спорт,4086.72,5,20433.6
101734,2024-04-30 15:18:45,893,Краснодар,ads,Спорт,4781.64,1,4781.64
101062,06/04/2025,537,Казань,organic,Дом,4330.97,2,8661.94
101624,30.08.2024,840,Казань,social,Дом,2272.04,1,2272.04
101588,2025/06/08,819,Екатеринбург,email,Дом,7118.68,1,7118.68
101982,12/01/2024,1022,Санкт-Петербург,referral,Книги,327.4,4,1309.6
100835,07/15/2024,421,Краснодар,social,Одежда,1844.89,2,3689.78
101347,2024-11-27 13:39:53,693,Краснодар,referral,Книги,356.02,1,356.02
100285,2024/03/29,144,Казань,referral,Дом,6301.46,1,6301.46
101419,2024-12-06 16:04:14,732,Казань,organic,Дом,1562.26,1,1562.26
101014,28.01.2024,508,Казань,referral,Спорт,5912.51,4,23650.04
100188,2024/08/19,89,Краснодар,email,Одежда,2060.78,2,4121.56
100426,01/01/2024,222,Екатеринбург,email,Красота,565.88,1,565.88
102351,12/28/2024,1192,Казань,organic,Дом,5421.18,4,21684.72
100320,05.02.2024,163,Москва,email,Электроника,11685.7,3,35057.1
100492,2025/01/20,252,Санкт-Петербург,organic,Одежда,4414.37,2,8828.74
101391,29.09.2024,714,Екатеринбург,ads,Книги,2033.79,1,2033.79
101477,2024-12-24 12:26:01,762,Екатеринбург,referral,Дом,6873.03,5,34365.15
100794,11/22/2024,397,Москва,ads,Электроника,10234.51,5,51172.55
101298,2025/04/10,665,Санкт-Петербург,ads,Красота,2656.59,1,2656.59
100847,01/25/2025,427,Санкт-Петербург,ads,Спорт,10984.89,2,21969.78
101035,2024/12/27,521,Москва,ads,Электроника,13971.67,1,13971.67
101456,2024/11/08,753,Санкт-Петербург,ads,Электроника,13711.67,5,68558.35
102324,25.08.2024,1183,Москва,referral,Дом,780.19,5,3900.95
100788,2024-12-20 14:25:52,397,,social,Дом,564.0,1,564.0
102328,2024-12-14 11:17:11,1185,Краснодар,social,Дом,5070.59,1,5070.59
102143,2024/11/26,1090,Казань,ads,Красота,4281.64,2,8563.28
101168,04/10/2024,595,Санкт-Петербург,organic,Дом,6222.01,2,12444.02
102335,04/15/2024,1187,Краснодар,email,Спорт,11138.7,1,11138.7
101838,03/16/2024,949,Казань,email,Красота,3443.51,1,3443.51
101169,2024/03/23,596,Казань,ads,Одежда,3970.47,1,3970.47
100581,11/14/2024,292,Екатеринбург,organic,Электроника,5511.95,1,5511.95
100221,2024/12/01,105,Казань,referral,Книги,2308.05,2,4616.1
100383,2024-11-04 17:35:22,197,Краснодар,referral,Дом,4976.6,2,9953.2
101230,2025/04/09,633,Краснодар,,Книги,1192.45,5,5962.25
100183,2024/11/28,88,Санкт-Петербург,email,Красота,1035.18,1,1035.18
102213,2024/05/03,1121,Казань,ads,Электроника,15263.63,2,30527.26
100734,2024-11-05 20:37:26,370,Екатеринбург,referral,Дом,7932.65,1,7932.65
102221,02/11/2025,1126,Казань,ads,Красота,4689.07,2,9378.14
101562,26.12.2024,803,Санкт-Петербург,social,Дом,3551.94,1,3551.94
101025,2024-12-23 16:24:32,512,Санкт-Петербург,ads,Книги,2182.85,1,2182.85
101040,2024-11-06 22:14:01,523,Москва,ads,Одежда,4181.75,1,4181.75
102139,03/26/2025,1087,Краснодар,organic,Одежда,940.66,1,940.66
100653,2024-10-31 14:51:14,333,Краснодар,social,Книги,770.98,1,770.98
102082,2024-03-23 11:28:56,1059,Екатеринбург,organic,Электроника,23275.01,3,69825.03
101986,12/18/2024,1023,Санкт-Петербург,email,Книги,981.05,4,3924.2
101140,25.06.2024,576,Новосибирск,organic,Электроника,17489.39,46,804511.94
101649,2025-04-17 09:02:35,854,Москва,social,Электроника,6010.9,23,138250.7
101225,12/20/2024,630,Новосибирск,social,Электроника,9851.48,1,9851.48
100689,2025/05/25,351,Краснодар,organic,Одежда,2965.38,1,2965.38
102271,24.01.2024,1152,,ads,Дом,4723.45,1,4723.45
102240,2024/10/11,1134,Казань,social,Красота,3041.85,1,3041.85
101371,12.06.2024,705,Краснодар,email,Красота,1067.23,1,1067.23
102251,03/04/2025,1140,Краснодар,social,Спорт,5228.77,1,5228.77
102196,12/03/2024,1113,,social,Книги,1489.07,1,1489.07
102193,01.12.2024,1112,Санкт-Петербург,organic,Электроника,18770.14,1,18770.14
101694,2024-02-21 14:16:10,875,Екатеринбург,referral,Книги,1256.8,1,1256.8
101609,2024/12/11,830,Казань,referral,Дом,6969.45,1,6969.45
100822,04/04/2025,416,Москва,referral,Одежда,3950.43,1,3950.43
100276,09.11.2024,136,Санкт-Петербург,social,Красота,2704.83,1,2704.83
100067,09.05.2024,30,Краснодар,email,Одежда,2371.79,2,4743.58
101634,2024-11-01 17:26:30,847,Санкт-Петербург,social,Одежда,3285.44,2,6570.88
100063,12/16/2024,27,Краснодар,email,Книги,322.33,4,1289.32
100019,26.12.2024,11,Санкт-Петербург,social,Спорт,5977.38,2,11954.76
101939,2024/10/04,996,Казань,referral,Спорт,6289.58,1,6289.58
100739,17.12.2024,374,Москва,referral,Книги,1569.08,1,1569.08
101452,11/23/2024,750,Москва,social,Электроника,9214.46,1,9214.46
102210,2024-04-24 21:11:25,1119,Москва,social,Спорт,8566.09,1,8566.09
100142,2024/04/15,66,Москва,ads,Красота,2610.72,1,2610.72
102090,2025-02-26 08:10:02,1061,Краснодар,organic,Красота,2677.74,1,2677.74
100197,2024/11/14,92,Казань,ads,Книги,2330.83,3,6992.49
102089,2024/11/17,1061,Москва,,Дом,5175.72,2,10351.44
102050,2024/04/18,1042,Казань,organic,Электроника,12842.99,1,12842.99
100382,01.12.2024,197,Москва,ads,Электроника,11298.36,1,11298.36
101652,03/03/2024,856,Новосибирск,organic,Красота,897.64,1,897.64
100235,11/13/2024,114,Екатеринбург,email,Спорт,7410.01,1,7410.01
101202,16.03.2024,614,Санкт-Петербург,social,Электроника,13380.5,3,40141.5
101312,2025/05/18,675,Москва,referral,Одежда,3126.13,1,3126.13
101010,2024/03/23,506,Санкт-Петербург,email,Одежда,5978.75,1,5978.75
100686,06/16/2024,349,Москва,email,Одежда,1752.33,1,1752.33
100234,2024/10/09,113,Екатеринбург,ads,Спорт,2349.06,1,2349.06
101845,03/21/2025,952,Екатеринбург,organic,Спорт,5170.77,1,5170.77
100863,2024-05-07 11:42:57,431,Санкт-Петербург,social,Книги,1485.76,3,4457.28
100499,12.11.2024,256,,ads,Красота,4080.48,3,12241.44
101376,2024-11-10 09:13:11,708,Москва,referral,Книги,1704.15,4,6816.6
101304,13.06.2025,671,Новосибирск,social,Книги,2257.83,2,4515.66
100583,2025-01-13 15:15:59,292,Санкт-Петербург,organic,Одежда,4739.26,1,4739.26
101638,27.10.2024,849,Казань,organic,Книги,1942.9,1,1942.9
100742,2024/11/10,375,,organic,Одежда,2128.88,1,2128.88
100044,2024-01-06 21:49:56,20,Новосибирск,ads,Спорт,5216.08,1,5216.08
101550,21.04.2024,796,Казань,ads,Спорт,6452.56,1,6452.56
100028,17.05.2024,17,Екатеринбург,referral,Дом,7488.17,1,7488.17
102012,2025-03-11 12:24:15,1030,Москва,organic,Электроника,23741.66,3,71224.98
101278,2024/04/11,656,Казань,social,Красота,3655.13,3,10965.39
100500,11/24/2024,257,Новосибирск,referral,Книги,2317.65,1,2317.65
100530,10.04.2024,275,Краснодар,organic,Дом,6316.5,1,6316.5
101865,2025-02-09 16:53:01,959,Казань,referral,Красота,3065.45,1,3065.45
101784,28.10.2024,919,Санкт-Петербург,ads,Электроника,6907.91,1,6907.91
100181,08/21/2024,86,Санкт-Петербург,ads,Красота,4001.36,2,8002.72
102140,2025/02/24,1088,Москва,social,Одежда,1751.79,1,1751.79
100374,17.11.2024,193,Санкт-Петербург,ads,Красота,2756.56,3,8269.68
101423,01/11/2025,735,Санкт-Петербург,organic,Спорт,2461.78,1,2461.78
102094,2024/12/19,1064,Краснодар,ads,Одежда,5944.42,1,5944.42
102279,2024-12-28 18:50:48,1156,Казань,ads,Красота,805.79,3,2417.37
100940,12/09/2024,473,,ads,Дом,4823.84,1,4823.84
100402,2025/02/18,210,Казань,social,Книги,1689.58,3,5068.74
101749,12/25/2024,901,Санкт-Петербург,ads,Красота,3957.85,1,3957.85
101988,2024-11-04 16:53:39,1024,Москва,ads,Электроника,8830.32,3,26490.96
101398,2024/05/20,717,Казань,social,Книги,1373.13,2,2746.26
100778,12/23/2024,394,Краснодар,ads,Электроника,6177.51,4,24710.04
101382,29.01.2024,711,Новосибирск,referral,Спорт,1772.98,2,3545.96
102013,2024-11-24 21:15:28,1031,Москва,social,Книги,910.13,1,910.13
100577,2024/09/01,291,,social,Одежда,931.9,5,4659.5
100331,2025/04/30,169,Краснодар,organic,Спорт,7412.69,1,7412.69
100312,2024-11-13 10:46:04,161,Екатеринбург,social,Электроника,9487.99,1,9487.99
100751,2024-12-01 22:44:08,381,Казань,email,Дом,2344.46,5,11722.3
101462,2024-09-17 08:33:14,753,Санкт-Петербург,email,Красота,4319.96,3,12959.88
101260,2025/01/31,648,Новосибирск,referral,Книги,1179.16,1,1179.16
