client_id,avg_monthly_spend_rub,credit_limit_rub,utilization_pct,full_pay_ratio_pct,overdue_events_6m,cash_advance_share_pct,installment_share_pct,digital_engagement_index,deposit_balance_rub,travel_spend_share_pct,interest_income_rub,interchange_income_rub,fee_income_rub,risk_cost_rub,total_margin_rub,latent_cluster_name,kmeans_cluster,pc1,pc2,pc3,recommended_action
CL01077,100486.56,236110.65,57.1,79.54,0.41,2.93,35.73,76.0,174196.43,22.35,762.48,871.0,406.38,758.43,1281.43,Оптимизаторы рассрочки,3,-0.15390066294958218,-1.0497417467306867,0.1974768764204915,Без кампании на этом этапе
CL01078,110992.64,267331.12,44.23,48.15,0.0,6.49,48.32,44.0,152126.08,22.31,1453.37,1149.83,722.27,181.83,3143.64,Оптимизаторы рассрочки,3,0.6327109096907675,-1.4280163084543616,-1.8002416260955865,Без кампании на этом этапе
CL01079,78872.53,246751.72,36.03,68.03,0.41,0.67,28.26,74.0,214693.43,13.22,446.45,654.7,250.4,1038.46,313.1,Оптимизаторы рассрочки,3,-0.2579899654562358,0.019358769139691548,0.19567532920657643,Без кампании на этом этапе
CL01080,63479.5,276762.93,38.05,60.86,0.26,2.2,32.2,76.9,202996.9,5.68,744.42,663.8,195.83,416.35,1187.7,Оптимизаторы рассрочки,3,0.21664710532466888,-0.3455025153383195,-0.5900013785671676,Без кампании на этом этапе
CL01081,92106.09,353603.37,28.61,69.84,0.0,8.54,26.17,65.8,218992.2,24.11,661.68,994.57,325.34,239.16,1742.42,Оптимизаторы рассрочки,3,-0.6409529105590116,-0.5051891264129607,-0.737237422459856,Без кампании на этом этапе
CL01082,99836.54,208574.51,47.29,85.6,0.35,10.39,24.76,91.9,245846.41,24.27,275.39,718.27,304.63,705.77,592.51,Оптимизаторы рассрочки,3,-0.7573610092393318,-0.7629086811850261,0.8546167859609971,Без кампании на этом этапе
CL01083,70225.55,250700.63,63.76,67.08,0.0,2.98,31.51,77.1,156367.72,19.83,999.3,617.3,278.4,83.51,1811.49,Оптимизаторы рассрочки,3,0.052233350220512294,-1.0027858762444424,-0.7507839331142878,Без кампании на этом этапе
CL01084,84685.47,229839.51,44.6,77.48,0.64,3.97,30.64,62.0,143967.58,14.4,425.5,888.38,165.29,574.44,904.74,Оптимизаторы рассрочки,3,0.28693493420690563,-0.057610325128930155,0.065054786146067,Без кампании на этом этапе
CL01085,90888.92,182354.93,35.35,69.74,0.09,2.87,27.64,94.5,163777.74,15.79,376.39,817.11,178.1,312.18,1059.42,Оптимизаторы рассрочки,3,-0.6613416327104642,-1.1718103454545818,0.18486221501232925,Без кампании на этом этапе
CL01086,131135.02,217705.63,42.91,67.47,0.18,1.71,35.76,66.2,250070.37,11.69,784.94,1370.16,313.43,495.42,1973.11,Оптимизаторы рассрочки,3,-0.13043880710884564,-1.376445040802036,-0.4737557599921903,Без кампании на этом этапе
CL01087,123638.32,291576.39,46.0,66.9,0.36,6.49,41.81,70.1,241885.38,24.03,934.22,947.89,798.75,996.55,1684.3,Оптимизаторы рассрочки,3,-0.13982577047548972,-1.3286014012851382,-0.03924018033236017,Без кампании на этом этапе
CL01088,118941.73,173572.36,74.47,85.67,0.0,7.09,32.3,60.3,201821.98,15.16,477.32,1028.11,505.87,198.54,1812.76,Оптимизаторы рассрочки,3,0.2651070577122689,-1.2069051162162048,-0.5600262918315451,Без кампании на этом этапе
CL01089,99703.52,186681.21,61.62,75.72,0.39,3.63,45.64,64.2,104490.1,14.87,461.39,1075.5,523.66,460.97,1599.58,Оптимизаторы рассрочки,3,0.6770485952052168,-1.2012353915107299,-0.32527143690238813,Без кампании на этом этапе
CL01090,127028.05,291606.38,31.26,57.4,0.03,5.18,43.59,86.5,182929.54,17.91,769.37,925.52,536.24,182.33,2048.8,Оптимизаторы рассрочки,3,-0.35159102622541066,-2.152812985363578,-0.25434906646853644,Без кампании на этом этапе
CL01091,88543.03,137679.86,33.71,71.21,0.0,12.22,43.42,72.6,205201.72,13.72,216.19,705.36,397.94,342.04,977.45,Оптимизаторы рассрочки,3,0.07709242947836588,-0.7577371740215566,-0.4857567203258746,Без кампании на этом этапе
CL01092,82652.62,270692.0,43.82,81.56,0.18,4.3,41.1,80.5,137080.0,19.45,395.27,692.61,438.52,322.74,1203.66,Оптимизаторы рассрочки,3,-0.24527594575556536,-1.0736718357681767,-0.16009086122034064,Без кампании на этом этапе
CL01093,85936.05,246943.33,46.87,53.42,0.49,6.11,43.08,67.1,240493.49,27.1,1485.83,702.28,449.19,675.76,1961.53,Оптимизаторы рассрочки,3,0.2034440079965915,-0.8106584097880218,-0.5373020555656834,Без кампании на этом этапе
CL01094,107320.24,304439.65,39.19,45.68,0.18,5.65,28.28,77.6,194532.11,20.27,1568.0,769.07,390.3,388.28,2339.09,Оптимизаторы рассрочки,3,-0.0997215172071566,-1.3705558384012395,-0.5220903469178687,Без кампании на этом этапе
CL01095,115552.99,269647.84,26.54,81.63,0.67,3.62,34.32,75.8,371150.82,23.26,262.04,1135.32,616.25,1806.14,207.48,Оптимизаторы рассрочки,3,-1.0280652757336213,-0.20303273626370666,0.8945210994548134,Без кампании на этом этапе
CL01096,110093.28,212655.61,40.22,75.0,0.73,0.79,34.24,61.7,210653.05,15.39,439.68,783.93,486.41,2221.68,-511.65,Оптимизаторы рассрочки,3,-0.044724904119804024,0.19723795683981402,0.996959024063884,Без кампании на этом этапе
CL01097,117848.93,351007.82,40.6,87.2,0.35,5.02,39.21,63.1,181958.81,12.78,449.51,1122.5,595.11,1057.48,1109.64,Оптимизаторы рассрочки,3,-0.03812204704739,-0.8481992659564674,-0.014211813083075023,Без кампании на этом этапе
CL01098,91035.89,162955.57,34.71,66.83,0.09,2.45,47.14,72.4,120251.98,16.36,469.87,700.4,489.38,228.65,1431.0,Оптимизаторы рассрочки,3,-0.0009921768804209907,-1.2185483724612864,-0.5662366898127835,Без кампании на этом этапе
CL01099,95037.63,244709.65,38.62,68.18,0.11,3.7,41.33,76.8,299926.51,13.88,608.28,675.8,236.04,421.25,1098.87,Оптимизаторы рассрочки,3,-0.3219722727390033,-0.8573671079805415,-0.3708778260773277,Без кампании на этом этапе
CL01100,74653.96,210311.6,49.94,53.84,0.0,3.92,29.65,85.3,190996.36,13.45,1209.59,599.67,326.59,109.67,2026.18,Оптимизаторы рассрочки,3,0.04634888082487655,-1.1848384583354392,-0.7927097543501468,Без кампании на этом этапе
CL01101,106542.91,126988.96,45.68,67.25,0.12,4.87,34.65,74.1,146895.89,23.59,423.84,777.74,561.54,410.31,1352.81,Оптимизаторы рассрочки,3,-0.26648055768886236,-1.17156220474375,-0.09088653745206503,Без кампании на этом этапе
CL01102,103854.28,253704.71,32.94,86.21,0.13,5.38,42.47,61.8,197465.16,25.59,207.15,921.73,436.0,391.18,1173.69,Оптимизаторы рассрочки,3,-0.6062880104551085,-0.7335393254087906,-0.3464535527236947,Без кампании на этом этапе
CL01103,86211.06,235593.46,56.8,76.3,0.0,2.58,39.7,82.2,203435.17,15.4,696.23,904.19,377.1,72.14,1905.38,Оптимизаторы рассрочки,3,-0.13614755540709939,-1.4661322398925392,-0.6659160189737807,Без кампании на этом этапе
CL01104,88622.04,206232.66,39.5,81.34,0.33,9.86,25.1,71.8,160525.39,25.38,294.57,762.03,158.53,753.42,461.72,Оптимизаторы рассрочки,3,-0.44604800875776623,-0.11873871460191188,0.4065582607735847,Без кампании на этом этапе
CL01105,83039.34,226478.45,31.74,69.59,0.09,3.51,31.15,64.3,359377.66,15.89,379.78,643.8,293.23,248.87,1067.94,Оптимизаторы рассрочки,3,-0.6107092396032916,0.01761613769000795,-0.7303017749004982,Без кампании на этом этапе
CL01106,88903.15,241118.56,56.49,60.72,0.19,8.14,36.68,75.7,107123.39,13.94,1206.1,934.23,211.02,723.39,1627.95,Оптимизаторы рассрочки,3,0.6269772123309391,-1.1930466005515423,-0.38816146615175195,Без кампании на этом этапе
CL01107,111405.4,122545.93,54.42,66.22,0.96,0.0,44.83,63.4,214150.82,15.73,409.77,1109.32,337.73,1861.33,-4.5,Оптимизаторы рассрочки,3,0.5484272729300543,-0.2902753564234634,0.954604986106655,Без кампании на этом этапе
CL01108,99591.78,189964.9,44.91,79.31,0.0,6.36,25.66,76.4,177696.87,20.18,359.68,1058.23,168.93,177.97,1408.87,Оптимизаторы рассрочки,3,-0.5458940019218309,-0.9374937442252904,-0.22226496577314817,Без кампании на этом этапе
CL01109,131516.74,329733.19,57.16,75.58,0.0,5.45,39.5,78.1,223020.76,24.46,1250.29,1018.18,705.25,152.72,2821.0,Оптимизаторы рассрочки,3,-0.4086609753182752,-2.2898051424856147,-0.5786996517359149,Без кампании на этом этапе
CL01110,80075.18,231929.71,55.8,68.12,0.0,2.85,32.26,68.4,150521.64,24.0,881.64,625.35,280.89,79.84,1708.04,Оптимизаторы рассрочки,3,-0.1389345380384257,-0.8449546093384882,-0.7431920583015533,Без кампании на этом этапе
CL01111,98663.44,269167.41,44.17,68.08,0.32,3.74,33.58,57.0,195855.57,15.6,733.36,1013.11,290.15,499.42,1537.2,Оптимизаторы рассрочки,3,0.17212810644460366,-0.4768887876988548,-0.5640854951234068,Без кампании на этом этапе
CL01112,109848.86,312548.4,55.29,77.4,0.47,5.43,40.41,78.5,215375.05,22.5,621.52,1196.56,619.67,781.55,1656.2,Оптимизаторы рассрочки,3,-0.09130740066085197,-1.3777061493050298,0.16122790384804286,Без кампании на этом этапе
CL01113,100237.3,265341.47,35.58,79.37,0.04,5.31,32.14,75.0,258452.76,19.0,341.59,1073.93,227.39,234.66,1408.25,Оптимизаторы рассрочки,3,-0.7187165525249806,-0.8573891094611835,-0.3695267405355389,Без кампании на этом этапе
CL01114,123982.6,136380.86,37.77,66.48,0.45,10.45,37.43,66.1,72199.85,21.59,424.18,1264.54,689.82,1487.26,891.29,Оптимизаторы рассрочки,3,0.27491984411424625,-0.9808115204245627,0.4863317761438677,Без кампании на этом этапе
CL01115,88997.86,157128.13,34.75,76.38,0.18,10.18,19.46,75.5,270916.14,16.88,213.39,866.87,147.58,645.55,582.29,Оптимизаторы рассрочки,3,-0.5845741344600058,0.0011403863224652355,0.11415396946944271,Без кампании на этом этапе
CL01116,116348.34,258814.96,55.68,68.73,0.22,8.11,37.33,72.6,191888.69,8.95,1034.33,1243.01,377.77,733.68,1921.43,Оптимизаторы рассрочки,3,0.5001685575202273,-1.4650774975912695,-0.3749210862624405,Без кампании на этом этапе
CL01117,109756.34,229387.36,42.95,54.4,0.0,2.97,41.98,84.4,226201.21,9.26,754.5,1048.6,378.85,83.07,2098.88,Оптимизаторы рассрочки,3,0.05097316951947424,-1.8643417882640503,-0.6518614098769807,Без кампании на этом этапе
CL01118,56684.85,178059.55,27.41,73.3,0.0,8.61,34.19,58.1,227338.14,22.48,275.78,623.22,149.66,240.95,807.72,Оптимизаторы рассрочки,3,-0.37947923331557304,0.4025372813039693,-0.9300354959745949,Без кампании на этом этапе
CL01119,119480.14,234951.58,53.55,76.52,0.99,6.93,44.13,80.4,100877.46,17.88,743.8,1122.99,599.2,905.83,1560.15,Оптимизаторы рассрочки,3,0.6046783800340672,-1.5565058131219571,0.857243014174622,Без кампании на этом этапе
CL01120,112678.67,123946.54,66.36,74.95,0.0,3.05,53.08,59.0,116676.15,21.79,514.96,852.75,889.95,85.26,2172.39,Оптимизаторы рассрочки,3,0.4335261656988282,-1.8037048032061638,-0.9068793415931081,Без кампании на этом этапе
CL01121,115746.52,239970.87,45.37,88.26,0.86,3.05,24.36,60.8,260035.16,18.69,249.73,1162.91,410.14,2629.14,-806.36,Оптимизаторы рассрочки,3,-0.35420824917868093,0.595322117166368,1.4357547400035766,Без кампании на этом этапе
CL01122,125769.91,167536.9,54.16,77.25,0.0,9.05,47.04,79.3,176043.79,22.82,454.44,1057.55,396.57,253.47,1655.09,Оптимизаторы рассрочки,3,-0.14093921324468203,-1.9968627248587092,-0.09142693205805368,Без кампании на этом этапе
CL01123,138597.51,152457.26,50.12,80.03,0.0,3.71,46.61,78.9,184416.27,26.04,235.55,1044.45,524.15,103.79,1700.37,Оптимизаторы рассрочки,3,-0.5966904787594486,-2.1742055538876515,0.03039299884656053,Без кампании на этом этапе
CL01124,127239.27,187463.77,52.24,63.25,0.18,1.27,49.59,79.2,119179.69,22.65,794.61,1254.17,592.71,512.61,2128.88,Оптимизаторы рассрочки,3,0.011532007683948851,-2.315876263358272,-0.17827543594983,Без кампании на этом этапе
CL01125,102059.33,272446.37,37.62,69.51,0.66,8.79,49.32,82.4,138522.54,17.27,780.23,952.83,537.33,995.79,1274.59,Оптимизаторы рассрочки,3,0.35840275771037794,-1.341320449419384,0.3935733880002066,Без кампании на этом этапе
CL01126,117231.46,237339.01,65.11,74.04,0.46,6.62,30.64,86.2,149054.26,17.68,1079.85,837.68,452.95,1023.1,1347.38,Оптимизаторы рассрочки,3,0.16378158057600345,-1.51741108281801,0.640362016572735,Без кампании на этом этапе
CL01127,114025.05,157610.93,51.44,67.14,0.34,6.43,46.09,65.1,116443.18,19.37,552.92,882.05,595.99,801.79,1229.18,Оптимизаторы рассрочки,3,0.4636883531007125,-1.22067138876107,-0.017764483664538862,Без кампании на этом этапе
CL01128,111819.28,198572.58,30.48,70.58,0.45,8.52,38.98,75.2,178019.4,15.06,400.13,1032.35,457.69,1422.27,467.9,Оптимизаторы рассрочки,3,-0.027007960109600986,-0.7276746289993989,0.5431394042576809,Без кампании на этом этапе
CL01129,116982.13,128680.35,53.72,58.21,0.48,7.5,29.18,74.5,214935.12,19.69,766.49,1257.68,306.22,1626.6,703.79,Оптимизаторы рассрочки,3,0.14745994750571473,-0.7351867061873639,0.6319672665238071,Без кампании на этом этапе
CL01130,99028.83,218521.35,34.33,61.57,0.0,7.85,22.28,62.1,308264.3,22.96,559.31,902.52,227.79,219.79,1469.83,Оптимизаторы рассрочки,3,-0.6276978661070474,-0.2113922485519524,-0.6730739597898341,Без кампании на этом этапе
CL01131,91479.0,160546.15,64.98,36.59,0.0,17.46,30.27,52.9,49764.52,10.45,1143.94,972.19,301.93,488.83,1929.23,Доходные револьверы,4,1.7461025756118858,-0.744136272406876,-1.0941284170356735,Без кампании на этом этапе
CL01132,146111.14,163751.88,70.34,46.78,0.77,18.39,25.02,63.6,123240.62,14.48,1157.69,1222.04,360.01,1962.2,777.53,Доходные револьверы,4,1.4682803365865496,-0.8372445681129643,1.081665161273916,Без кампании на этом этапе
CL01133,97389.29,271068.95,57.31,32.13,1.14,23.74,25.37,67.2,79887.49,5.42,2682.07,950.15,168.35,2355.34,1445.23,Доходные револьверы,4,2.363949567798556,-0.310651499190702,0.5188612368327934,Без кампании на этом этапе
CL01134,52735.92,252689.91,74.06,36.41,0.84,15.52,28.67,52.2,97067.32,6.43,2305.18,537.79,134.46,1385.43,1592.0,Доходные револьверы,4,2.4381051112963235,0.34109691086971805,-0.6455107194619651,Без кампании на этом этапе
CL01135,96272.04,289902.96,71.03,43.84,1.1,15.91,16.53,79.5,42836.93,13.21,1932.96,1037.18,190.51,3527.52,-366.88,Доходные револьверы,1,1.59302073347547,0.04311463360995145,1.8139816985701078,Без кампании на этом этапе
CL01136,108784.25,287188.02,65.41,27.34,0.04,27.79,30.34,57.4,141937.54,10.37,2953.04,837.12,387.27,865.35,3312.08,Доходные револьверы,4,2.0418962659228814,-1.4059084040296934,-1.4895576761769935,Без кампании на этом этапе
CL01137,114648.26,326102.25,61.56,28.55,0.0,13.56,35.05,51.1,86699.31,3.24,3440.54,990.53,336.52,379.78,4387.82,Доходные револьверы,4,1.9455911782010915,-2.011048137857456,-2.2418624509431497,Без кампании на этом этапе
CL01138,98820.77,140591.37,62.91,39.23,1.01,19.18,21.25,62.1,44290.19,4.69,1294.01,842.76,175.83,1776.7,535.9,Доходные револьверы,4,2.1809456280906327,0.07041117886774467,0.8094230463560796,Без кампании на этом этапе
CL01139,84798.01,182786.25,63.91,39.24,0.97,11.86,23.59,46.8,155565.28,9.13,1721.07,857.67,222.0,1818.13,982.61,Доходные револьверы,4,1.8466286152691649,0.5643383661517607,-0.0003361157635397032,Без кампании на этом этапе
CL01140,78473.89,216304.9,82.92,38.01,0.38,22.71,31.66,53.1,77184.51,7.63,1901.2,795.55,262.08,1579.76,1379.08,Доходные револьверы,4,2.5047644333983983,-0.25750845303275893,-0.6072079209642901,Без кампании на этом этапе
CL01141,124761.61,247253.45,76.93,27.33,0.55,20.71,5.87,55.6,90676.16,9.43,2783.04,1107.99,96.59,2218.9,1768.71,Доходные револьверы,4,1.952479301308646,-0.4405672308486131,0.09628316986065859,Без кампании на этом этапе
CL01142,80592.79,265739.68,57.58,30.91,1.07,22.74,22.55,48.0,111669.76,15.79,2241.71,770.39,288.52,3272.37,28.25,Доходные револьверы,1,2.107296565162741,1.0593936552501637,0.6542482441520548,Без кампании на этом этапе
CL01143,93466.82,102813.5,69.47,36.04,0.1,19.55,15.44,70.3,90691.99,6.53,1050.65,851.62,193.76,671.07,1424.97,Доходные револьверы,4,1.5463725974084095,-0.6279161029121058,-0.3236299694493616,Без кампании на этом этапе
CL01144,102037.66,228049.32,73.07,20.24,0.0,13.59,35.13,42.9,96429.12,12.64,3569.5,1074.67,348.1,380.47,4611.81,Доходные револьверы,4,2.076726724910932,-1.7566821361106868,-2.5456562355249677,Без кампании на этом этапе
CL01145,83926.63,314744.82,76.19,37.79,0.0,22.96,20.21,73.8,79773.91,12.15,3572.45,628.47,179.82,642.87,3737.87,Доходные револьверы,4,1.675464288006892,-1.650277440512356,-1.478585714808932,Без кампании на этом этапе
CL01146,79731.9,315035.14,82.08,42.47,0.12,22.41,19.45,73.1,42489.96,7.74,2501.38,559.62,195.12,977.61,2278.5,Доходные револьверы,4,1.9291172749687717,-1.0475770566937495,-0.719817627282842,Без кампании на этом этапе
CL01147,64182.16,172689.55,73.47,41.1,0.41,17.89,12.88,55.0,85910.75,7.6,1505.96,528.7,108.33,936.01,1206.99,Доходные револьверы,4,1.868778133307574,0.42718740921606124,-0.5156272759905408,Без кампании на этом этапе
CL01148,89438.16,384213.1,66.59,34.81,0.22,14.06,28.29,67.7,56356.25,11.96,4358.88,874.49,240.87,892.85,4581.39,Доходные револьверы,4,1.6270632478559184,-2.0143284984157432,-1.8524630474805504,Без кампании на этом этапе
CL01149,102998.29,230918.34,57.28,33.65,0.08,8.79,6.92,58.0,50290.63,10.01,1397.37,982.2,88.83,413.08,2055.33,Доходные револьверы,4,0.968242976806301,-0.5538968162616738,-0.730855855021302,Без кампании на этом этапе
CL01150,64699.02,213790.08,92.42,38.3,0.52,19.86,30.13,46.3,67839.36,6.19,2898.62,533.55,128.62,1756.23,1804.56,Доходные револьверы,4,2.823441395841258,-0.040373727543315696,-0.9525245725800873,Без кампании на этом этапе
CL01151,123544.42,135898.86,83.07,41.46,0.0,18.96,23.13,56.4,135055.66,10.93,1403.25,1080.9,306.57,530.91,2259.8,Доходные револьверы,4,1.6226334052319786,-1.2195407458081686,-0.7631657907458257,Без кампании на этом этапе
CL01152,87394.82,228496.89,79.3,35.59,0.62,19.4,16.2,62.9,97294.86,10.04,2545.18,851.13,93.16,2059.51,1429.97,Доходные револьверы,4,1.999600868592534,-0.19546709804278176,-0.00029344137445834126,Без кампании на этом этапе
CL01153,76731.05,84404.16,79.23,31.06,0.31,20.34,19.29,70.8,8412.15,9.79,736.66,750.78,189.53,1340.2,336.76,Доходные револьверы,4,2.03310188364544,-0.1786089631376505,0.3119072986781529,Без кампании на этом этапе
CL01154,107316.82,118048.5,54.35,30.01,0.0,19.52,24.02,61.0,80764.54,8.68,788.38,1158.5,282.31,546.47,1682.73,Доходные револьверы,4,1.480106871211305,-0.8274871931834434,-0.669321068567273,Без кампании на этом этапе
CL01155,118623.13,438002.12,70.77,21.58,0.13,14.75,24.18,57.8,77690.82,6.13,4978.95,955.38,190.35,571.32,5553.37,Доходные револьверы,4,2.0181748727059348,-2.460886443401529,-2.351641862025125,Без кампании на этом этапе
CL01156,73810.95,143623.83,69.06,28.41,0.0,19.78,29.89,69.2,78464.12,11.23,1176.23,743.21,217.92,553.7,1583.66,Доходные револьверы,4,1.7585347074755526,-0.7640211389104102,-0.8031166562172335,Без кампании на этом этапе
CL01157,85619.29,296250.39,72.35,41.19,0.0,18.69,28.59,62.1,65682.49,9.15,3170.58,728.24,335.1,523.31,3710.6,Доходные револьверы,4,1.8048485716507232,-1.5599465991806034,-1.7961183600978092,Без кампании на этом этапе
CL01158,90201.76,512239.49,81.97,37.19,0.25,17.4,27.66,84.0,100503.14,8.04,4130.61,988.2,384.88,1024.34,4479.34,Доходные револьверы,4,1.8109641872795634,-2.400769443614121,-1.4470608253908628,Без кампании на этом этапе
CL01159,83066.83,185182.08,77.62,40.68,0.0,14.18,11.59,58.4,45274.4,12.81,2339.06,744.77,83.27,396.96,2770.15,Доходные револьверы,4,1.425040025086118,-0.7848355336550104,-1.2640280769391194,Без кампании на этом этапе
CL01160,58367.47,332163.51,69.05,34.12,0.17,25.61,17.59,56.0,114334.61,10.82,3357.61,518.21,110.03,1216.59,2769.27,Доходные револьверы,4,2.002910405071654,-0.19228920867493093,-1.5526860535589293,Без кампании на этом этапе
CL01161,65829.1,137298.15,55.76,52.84,0.0,8.01,14.22,70.4,56148.31,4.32,632.68,615.54,122.61,224.36,1146.47,Доходные револьверы,4,0.8115443307083471,-0.19694000811394177,-0.6207931327184921,Без кампании на этом этапе
CL01162,76466.69,96389.18,63.66,25.46,0.5,14.08,4.46,55.0,63354.32,8.65,739.19,597.09,26.66,881.12,481.81,Доходные револьверы,4,1.6556230493987947,0.7459055379871071,0.06687035985986667,Без кампании на этом этапе
CL01163,90510.51,234497.25,83.09,36.54,0.0,25.55,19.28,46.7,116255.9,11.41,2816.32,704.99,112.83,715.49,2918.65,Доходные револьверы,4,2.134188154330584,-0.6397539597701384,-1.5798187005996993,Без кампании на этом этапе
CL01164,83234.26,190737.95,68.34,27.61,0.0,15.23,17.62,55.0,57519.12,10.09,1909.32,731.86,223.81,426.43,2438.56,Доходные револьверы,4,1.6743624970330486,-0.6232592109248369,-1.3190446257687007,Без кампании на этом этапе
CL01165,79926.44,261580.72,76.51,42.61,1.07,17.96,26.39,64.8,35926.77,4.99,3131.47,626.16,317.5,1331.28,2743.85,Доходные револьверы,4,2.5394254580304896,-0.7690379982301813,-0.32803674229168,Без кампании на этом этапе
CL01166,44756.3,303465.47,68.73,41.71,0.0,20.67,21.15,56.7,78140.03,14.08,2058.36,465.14,88.16,578.8,2032.86,Доходные револьверы,4,1.640103430681537,0.021127645850661493,-1.4603926944627021,Без кампании на этом этапе
CL01167,63593.72,209717.64,82.97,35.82,1.06,17.11,26.34,51.2,75458.07,11.49,1824.58,475.73,186.64,3674.36,-1187.4,Доходные револьверы,1,2.490856023704533,1.3354627845733975,1.1114845544193066,Без кампании на этом этапе
CL01168,47367.35,93370.3,70.9,44.34,0.91,16.28,28.53,63.2,81887.54,12.23,590.21,405.08,85.07,2285.37,-1205.01,Доходные револьверы,1,1.949876369111452,1.213997086460107,1.015034275709735,Без кампании на этом этапе
CL01169,106102.52,178464.17,67.22,32.39,1.19,14.25,24.78,70.1,51377.98,11.46,2000.12,951.55,229.22,2595.49,585.39,Доходные револьверы,4,1.9684107603192682,-0.32642961127338227,1.2226936352071431,Без кампании на этом этапе
CL01170,78607.51,130279.44,61.81,40.84,0.0,16.29,29.77,58.5,108414.05,7.8,959.62,707.73,282.11,456.16,1493.29,Доходные револьверы,4,1.5142341340565422,-0.43139379408972744,-0.99471367478577,Без кампании на этом этапе
CL01171,109898.75,120888.62,84.52,24.98,0.79,20.7,23.73,59.1,75861.79,7.49,1814.36,1046.69,348.34,2195.82,1013.58,Доходные револьверы,4,2.5763278462396557,-0.40813275787507775,0.45336294496004426,Без кампании на этом этапе
CL01172,80142.1,208237.14,57.56,28.07,0.16,20.98,23.21,76.5,21669.02,9.46,1509.0,615.18,159.21,845.87,1437.53,Доходные револьверы,4,1.653060228724406,-0.792746223574766,-0.3097077311531626,Без кампании на этом этапе
CL01173,87529.75,235825.91,79.16,36.88,0.18,13.28,24.26,68.2,118024.78,8.2,3177.95,843.61,159.98,827.93,3353.61,Доходные револьверы,4,1.6601969621666883,-1.4432448493973473,-1.3443430126463154,Без кампании на этом этапе
CL01174,104856.76,131373.58,60.43,35.95,0.24,17.25,22.21,69.0,58529.92,7.88,1002.01,867.96,143.29,874.51,1138.75,Доходные револьверы,4,1.4817403464999377,-0.7501871576227818,0.0003503740292268925,Без кампании на этом этапе
CL01175,83601.05,280185.58,74.16,35.39,0.0,17.98,12.35,71.6,51678.65,6.68,3193.24,791.76,157.43,503.52,3638.91,Доходные револьверы,4,1.6403653329149108,-1.4402543141023265,-1.4906597378262803,Без кампании на этом этапе
CL01176,73007.24,337973.56,69.26,24.77,0.0,17.65,14.6,73.8,120875.37,13.12,3058.99,621.75,124.67,494.06,3311.35,Доходные револьверы,4,1.3760249878133748,-1.1435267252381498,-1.450651338356541,Без кампании на этом этапе
CL01177,80480.79,351455.6,67.57,25.88,0.76,25.78,18.57,76.2,109556.53,11.14,3295.26,876.61,136.32,2153.97,2154.23,Доходные револьверы,4,2.098116582529393,-0.5967477520013896,-0.06407336025630175,Без кампании на этом этапе
CL01178,79247.58,116767.91,67.17,41.0,0.67,11.47,36.3,79.2,118099.96,7.91,952.04,854.14,179.98,1496.17,489.99,Доходные револьверы,3,1.5820403804355896,-0.5408758710398871,0.48699659616098134,Без кампании на этом этапе
CL01179,80421.84,273092.78,70.16,27.04,0.75,17.7,5.97,63.1,39178.48,13.31,2315.62,635.07,42.92,1799.84,1193.77,Доходные револьверы,4,1.8376411112333895,0.21629011292866873,0.2751044382621234,Без кампании на этом этапе
CL01180,82493.36,239155.77,72.89,19.42,0.32,23.77,20.45,44.6,184668.34,8.27,3283.42,654.8,254.98,1623.55,2569.65,Доходные револьверы,4,2.347655759664497,-0.07625882387297064,-1.4278714578452747,Без кампании на этом этапе
CL01181,116605.0,265744.22,59.13,32.58,0.05,25.88,24.97,74.3,58850.48,11.2,2640.99,1025.31,199.42,850.29,3015.43,Доходные револьверы,4,1.6033730479119104,-1.8456864469057852,-0.7925202339224431,Без кампании на этом этапе
CL01182,64894.04,97689.03,61.15,30.02,0.3,23.65,17.06,82.4,77734.87,6.35,932.55,645.91,137.12,1397.32,318.26,Доходные револьверы,4,1.6950786621386038,-0.029677400796672748,0.296333441010482,Без кампании на этом этапе
CL01183,99708.48,306792.77,75.68,35.66,0.07,23.58,22.67,58.4,72893.01,7.36,2325.87,992.78,176.65,808.98,2686.32,Доходные револьверы,4,2.0734122287431562,-1.0831975646445775,-1.127339417764037,Без кампании на этом этапе
CL01184,73073.79,259713.88,70.14,42.3,0.0,17.16,23.78,63.1,98614.13,10.49,1679.05,742.83,232.75,480.57,2174.06,Доходные револьверы,4,1.4887267040325258,-0.6640230805340491,-1.1682330043587585,Без кампании на этом этапе
CL01185,63322.74,293387.27,71.99,35.39,0.93,9.98,21.5,66.7,103719.37,4.42,3492.68,593.02,125.85,1648.33,2563.23,Доходные револьверы,4,2.0400980510933917,-0.3900893233403588,-0.6091560220928978,Без кампании на этом этапе
CL01186,109561.39,136228.76,68.13,27.11,1.23,15.95,20.1,61.6,11533.94,5.66,1226.27,1159.52,215.28,3315.6,-714.53,Доходные револьверы,1,2.385305288673043,0.4133681703058691,1.7411190244733992,Без кампании на этом этапе
CL01187,114904.82,126395.3,67.18,26.58,0.07,15.39,27.77,75.2,106185.98,10.96,1665.95,987.01,467.49,614.73,2505.72,Доходные револьверы,4,1.395578116244667,-1.7563637420779268,-0.6310128021793949,Без кампании на этом этапе
